date,title,content,source,url,keyword,text,sentiment,confidence,topic
2025-05-20,Stock market update: Fertilisers stocks mixed as market falls,The 30-share BSE Sensex closed  down  872.98 points at 81186.44,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-mixed-as-market-falls/articleshow/121291132.cms,Sensex,Stock market update: Fertilisers stocks mixed as market falls. The 30-share BSE Sensex closed  down  872.98 points at 81186.44,Negative,0.9202914834022522,Nifty
2025-05-19,Stock market update: Fertilisers stocks up as market rises,The 30-share BSE Sensex was  up  23.38 points at 82353.97,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/121260210.cms,Sensex,Stock market update: Fertilisers stocks up as market rises. The 30-share BSE Sensex was  up  23.38 points at 82353.97,Positive,0.9999858140945435,Nifty
2025-05-20,Stock market update: FMCG stocks down as market falls,The 30-share BSE Sensex was  down  187.81 points at 81871.61,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/121282559.cms,Sensex,Stock market update: FMCG stocks down as market falls. The 30-share BSE Sensex was  down  187.81 points at 81871.61,Negative,0.9999845027923584,Nifty
2025-05-20,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex was  down  172.57 points at 81886.85,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121282447.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex was  down  172.57 points at 81886.85,Negative,0.9994694590568542,Nifty
2025-05-20,Stock market update: Mining stocks up as market falls,The 30-share BSE Sensex was  down  83.8 points at 81975.62,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/121283539.cms,Sensex,Stock market update: Mining stocks up as market falls. The 30-share BSE Sensex was  down  83.8 points at 81975.62,Negative,0.9998893737792969,Nifty
2025-05-15,Stock market update: Power stocks up as market rises,The 30-share BSE Sensex was  up  104.0 points at 81434.56,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/121178296.cms,Sensex,Stock market update: Power stocks up as market rises. The 30-share BSE Sensex was  up  104.0 points at 81434.56,Positive,0.9999983310699463,Nifty
2025-05-15,Stock market update: Sugar stocks up as market rises,The 30-share BSE Sensex closed  up  1200.18 points at 82530.74,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/121188803.cms,Sensex,Stock market update: Sugar stocks up as market rises. The 30-share BSE Sensex closed  up  1200.18 points at 82530.74,Positive,0.9900410771369934,Nifty
2025-05-14,Stock market update: Sugar stocks up as market rises,The 30-share BSE Sensex closed  up  182.34 points at 81330.56,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/121162610.cms,Sensex,Stock market update: Sugar stocks up as market rises. The 30-share BSE Sensex closed  up  182.34 points at 81330.56,Positive,0.9948700666427612,Nifty
2025-05-19,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex closed  down  271.17 points at 82059.42,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121268658.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex closed  down  271.17 points at 82059.42,Neutral,0.9148826003074646,Nifty
2025-05-14,Stock market update: Sugar stocks up as market rises,The 30-share BSE Sensex was  up  423.92 points at 81572.14,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/121152977.cms,Sensex,Stock market update: Sugar stocks up as market rises. The 30-share BSE Sensex was  up  423.92 points at 81572.14,Positive,0.999990701675415,Nifty
2025-05-23,Stock market update: Sugar stocks down as market rises,The 30-share BSE Sensex was  up  809.16 points at 81761.15,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/121354634.cms,Sensex,Stock market update: Sugar stocks down as market rises. The 30-share BSE Sensex was  up  809.16 points at 81761.15,Positive,0.9959008097648621,Nifty
2025-05-23,Stock market update: Power stocks up as market rises,The 30-share BSE Sensex was  up  826.49 points at 81778.48,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/121355354.cms,Sensex,Stock market update: Power stocks up as market rises. The 30-share BSE Sensex was  up  826.49 points at 81778.48,Positive,0.9999963045120239,Nifty
2025-05-23,Stock market update: Power stocks up as market rises,The 30-share BSE Sensex was  up  858.5 points at 81810.49,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/121355553.cms,Sensex,Stock market update: Power stocks up as market rises. The 30-share BSE Sensex was  up  858.5 points at 81810.49,Positive,0.9999972581863403,Nifty
2025-05-23,Stock market update: Power stocks up as market rises,The 30-share BSE Sensex closed  up  769.09 points at 81721.08,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/121361453.cms,Sensex,Stock market update: Power stocks up as market rises. The 30-share BSE Sensex closed  up  769.09 points at 81721.08,Positive,0.9996428489685059,Nifty
2025-05-22,Stock market update: Mining stocks down as market falls,The 30-share BSE Sensex closed  down  644.64 points at 80951.99,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/121338703.cms,Sensex,Stock market update: Mining stocks down as market falls. The 30-share BSE Sensex closed  down  644.64 points at 80951.99,Negative,0.9976158142089844,Nifty
2025-05-22,Stock market update: Sugar stocks up as market falls,The 30-share BSE Sensex closed  down  644.64 points at 80951.99,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/121339196.cms,Sensex,Stock market update: Sugar stocks up as market falls. The 30-share BSE Sensex closed  down  644.64 points at 80951.99,Neutral,0.9246178269386292,Nifty
2025-05-22,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex closed  down  644.64 points at 80951.99,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121339411.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex closed  down  644.64 points at 80951.99,Neutral,0.9754476547241211,Nifty
2025-05-27,Stock market update: Sugar stocks down as market falls,The 30-share BSE Sensex closed  down  624.82 points at 81551.63,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/121437721.cms,Sensex,Stock market update: Sugar stocks down as market falls. The 30-share BSE Sensex closed  down  624.82 points at 81551.63,Negative,0.9979779124259949,Nifty
2025-05-27,Stock market update: Sugar stocks down as market falls,The 30-share BSE Sensex was  down  814.7 points at 81361.75,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/121427650.cms,Sensex,Stock market update: Sugar stocks down as market falls. The 30-share BSE Sensex was  down  814.7 points at 81361.75,Negative,0.9999853372573853,Nifty
2025-05-26,Stock market update: Mining stocks up as market rises,The 30-share BSE Sensex closed  up  455.37 points at 82176.45,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/121413193.cms,Sensex,Stock market update: Mining stocks up as market rises. The 30-share BSE Sensex closed  up  455.37 points at 82176.45,Positive,0.998415470123291,Nifty
2025-05-27,Stock market update: FMCG stocks down as market falls,The 30-share BSE Sensex was  down  808.92 points at 81367.53,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/121428526.cms,Sensex,Stock market update: FMCG stocks down as market falls. The 30-share BSE Sensex was  down  808.92 points at 81367.53,Negative,0.9999741315841675,Nifty
2025-05-27,Stock market update: FMCG stocks up as market falls,The 30-share BSE Sensex was  down  67.41 points at 82109.04,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/121429644.cms,Sensex,Stock market update: FMCG stocks up as market falls. The 30-share BSE Sensex was  down  67.41 points at 82109.04,Negative,0.9996689558029175,Nifty
2025-05-27,Stock market update: Sugar stocks down as market falls,The 30-share BSE Sensex was  down  453.12 points at 81723.33,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/121429223.cms,Sensex,Stock market update: Sugar stocks down as market falls. The 30-share BSE Sensex was  down  453.12 points at 81723.33,Negative,0.9999810457229614,Nifty
2025-05-27,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex closed  down  624.82 points at 81551.63,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121437720.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex closed  down  624.82 points at 81551.63,Neutral,0.9541887044906616,Nifty
2025-05-28,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex was  down  203.36 points at 81348.27,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121455078.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex was  down  203.36 points at 81348.27,Negative,0.9991034865379333,Nifty
2025-06-05,Stock market update: Mining stocks up as market rises,The 30-share BSE Sensex was  up  338.88 points at 81337.13,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/121638974.cms,Sensex,Stock market update: Mining stocks up as market rises. The 30-share BSE Sensex was  up  338.88 points at 81337.13,Positive,0.999988317489624,Nifty
2025-06-09,Stock market update: Sugar stocks up as market rises,The 30-share BSE Sensex was  up  364.7 points at 82553.69,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/121718386.cms,Sensex,Stock market update: Sugar stocks up as market rises. The 30-share BSE Sensex was  up  364.7 points at 82553.69,Positive,0.9999887943267822,Nifty
2025-06-09,Stock market update: Power stocks up as market rises,The 30-share BSE Sensex was  up  375.84 points at 82564.83,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/121718641.cms,Sensex,Stock market update: Power stocks up as market rises. The 30-share BSE Sensex was  up  375.84 points at 82564.83,Positive,0.9999980926513672,Nifty
2025-06-06,Stock market update: Mining stocks up as market rises,The 30-share BSE Sensex was  up  621.88 points at 82063.92,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/121666605.cms,Sensex,Stock market update: Mining stocks up as market rises. The 30-share BSE Sensex was  up  621.88 points at 82063.92,Positive,0.9999938011169434,Nifty
2025-06-09,Stock market update: Fertilisers stocks up as market rises,The 30-share BSE Sensex closed  up  256.22 points at 82445.21,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/121728095.cms,Sensex,Stock market update: Fertilisers stocks up as market rises. The 30-share BSE Sensex closed  up  256.22 points at 82445.21,Positive,0.9938335418701172,Nifty
2025-06-03,Stock market update: Power stocks mixed as market falls,The 30-share BSE Sensex was  down  124.15 points at 81249.6,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-mixed-as-market-falls/articleshow/121587347.cms,Sensex,Stock market update: Power stocks mixed as market falls. The 30-share BSE Sensex was  down  124.15 points at 81249.6,Negative,0.9999417066574097,Nifty
2025-05-28,Stock market update: Power stocks up as market falls,The 30-share BSE Sensex was  down  110.69 points at 81440.94,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/121455831.cms,Sensex,Stock market update: Power stocks up as market falls. The 30-share BSE Sensex was  down  110.69 points at 81440.94,Negative,0.9995213747024536,Nifty
2025-05-28,Stock market update: FMCG stocks down as market falls,The 30-share BSE Sensex was  down  147.76 points at 81403.87,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/121455713.cms,Sensex,Stock market update: FMCG stocks down as market falls. The 30-share BSE Sensex was  down  147.76 points at 81403.87,Negative,0.9999829530715942,Nifty
2025-05-29,Stock market update: Power stocks down as market rises,The 30-share BSE Sensex was  up  130.11 points at 81442.43,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/121480056.cms,Sensex,Stock market update: Power stocks down as market rises. The 30-share BSE Sensex was  up  130.11 points at 81442.43,Positive,0.9994707703590393,Nifty
2025-05-29,Stock market update: Sugar stocks down as market falls,The 30-share BSE Sensex was  down  69.14 points at 81243.18,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/121481059.cms,Sensex,Stock market update: Sugar stocks down as market falls. The 30-share BSE Sensex was  down  69.14 points at 81243.18,Negative,0.9999845027923584,Nifty
2025-06-03,Stock market update: FMCG stocks down as market falls,The 30-share BSE Sensex was  down  416.59 points at 80957.16,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/121588667.cms,Sensex,Stock market update: FMCG stocks down as market falls. The 30-share BSE Sensex was  down  416.59 points at 80957.16,Negative,0.999977707862854,Nifty
2025-06-03,Stock market update: Power stocks down as market falls,The 30-share BSE Sensex closed  down  636.24 points at 80737.51,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/121596511.cms,Sensex,Stock market update: Power stocks down as market falls. The 30-share BSE Sensex closed  down  636.24 points at 80737.51,Negative,0.9996452331542969,Nifty
2025-06-03,Stock market update: Fertilisers stocks up as market falls,The 30-share BSE Sensex closed  down  636.24 points at 80737.51,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/121597399.cms,Sensex,Stock market update: Fertilisers stocks up as market falls. The 30-share BSE Sensex closed  down  636.24 points at 80737.51,Neutral,0.896673858165741,Nifty
2025-05-28,Stock market update: FMCG stocks down as market falls,The 30-share BSE Sensex closed  down  239.31 points at 81312.32,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/121464360.cms,Sensex,Stock market update: FMCG stocks down as market falls. The 30-share BSE Sensex closed  down  239.31 points at 81312.32,Negative,0.9903150200843811,Nifty
2025-05-29,Stock market update: Sugar stocks down as market rises,The 30-share BSE Sensex closed  up  320.7 points at 81633.02,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/121490159.cms,Sensex,Stock market update: Sugar stocks down as market rises. The 30-share BSE Sensex closed  up  320.7 points at 81633.02,Neutral,0.8707630038261414,Nifty
2025-05-29,Stock market update: Fertilisers stocks down as market rises,The 30-share BSE Sensex closed  up  320.7 points at 81633.02,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/121490162.cms,Sensex,Stock market update: Fertilisers stocks down as market rises. The 30-share BSE Sensex closed  up  320.7 points at 81633.02,Neutral,0.8008350729942322,Nifty
2025-05-26,India NSE Plans to Seek Tuesday Expiry for Derivatives Contracts,,Biztoc.com,https://biztoc.com/x/0b60e493f9da60e0,NSE,India NSE Plans to Seek Tuesday Expiry for Derivatives Contracts. ,Neutral,0.9999910593032837,Nifty
2025-05-22,Indian markets decline amidst US bond market sell-off and rising yields,"Indian equity indices declined, mirroring a Wall Street sell-off triggered by rising US Treasury yields. The NSE Nifty and BSE Sensex both fell by 0.8%. Asian markets also largely weakened, influenced by the surge in 30-year US Treasury yields to an 18-month …",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/indian-markets-decline-amidst-us-bond-market-sell-off-and-rising-yields/articleshow/121348519.cms,NSE,"Indian markets decline amidst US bond market sell-off and rising yields. Indian equity indices declined, mirroring a Wall Street sell-off triggered by rising US Treasury yields. The NSE Nifty and BSE Sensex both fell by 0.8%. Asian markets also largely weakened, influenced by the surge in 30-year US Treasury yields to an 18-month …",Negative,0.9999877214431763,Nifty
2025-05-14,"Accretion Pharmaceuticals IPO opens for subscription: Price band, GMP among key details to know","Accretion Pharmaceuticals launched its IPO on May 14, aiming to raise Rs 29.75 crore through a fresh issue of shares, with the IPO closing on May 16. The Gujarat-based company, which manufactures a range of healthcare products, plans to use the funds for capi…",The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/accretion-pharmaceuticals-ipo-opens-for-subscription-price-band-gmp-among-key-details-to-know/articleshow/121150514.cms,NSE,"Accretion Pharmaceuticals IPO opens for subscription: Price band, GMP among key details to know. Accretion Pharmaceuticals launched its IPO on May 14, aiming to raise Rs 29.75 crore through a fresh issue of shares, with the IPO closing on May 16. The Gujarat-based company, which manufactures a range of healthcare products, plans to use the funds for capi…",Neutral,0.9998247027397156,Unknown
2025-05-29,NAL and IMA USA partner for management accounting courses,The partnership aims to create a talent pipeline with specialised knowledge in management accounting through IMA certifications.,Theaccountant-online.com,https://www.theaccountant-online.com/news/nse-academy-management-accounting/,NSE,NAL and IMA USA partner for management accounting courses. The partnership aims to create a talent pipeline with specialised knowledge in management accounting through IMA certifications.,Neutral,0.9183089137077332,Unknown
2025-05-18,Sebi simplifies operational process of cash flow disclosure in corp bond database,Markets regulator Sebi has simplified the operational process and provided clarity on cash flow disclosure in the corporate bond database after a review of the Request for Quote (RFQ) Platform framework.,The Times of India,https://economictimes.indiatimes.com/markets/bonds/sebi-simplifies-operational-process-of-cash-flow-disclosure-in-corp-bond-database/articleshow/121246092.cms,NSE,Sebi simplifies operational process of cash flow disclosure in corp bond database. Markets regulator Sebi has simplified the operational process and provided clarity on cash flow disclosure in the corporate bond database after a review of the Request for Quote (RFQ) Platform framework.,Neutral,0.7134989500045776,Unknown
2025-06-02,"ETMarkets Smart Talk - Auto, QSR, and defence among top picks in current market cycle: PL Capital’s Sandip Raichura","Sandip Raichura of PL Capital Group anticipates near-term market pressure amid global uncertainties, but remains optimistic about Indian equities due to structural and cyclical factors. He highlights Auto, QSR, and Defence as promising sectors. Raichura advis…",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-auto-qsr-and-defence-among-top-picks-in-current-market-cycle-pl-capitals-sandip-raichura/articleshow/121510303.cms,NSE,"ETMarkets Smart Talk - Auto, QSR, and defence among top picks in current market cycle: PL Capital’s Sandip Raichura. Sandip Raichura of PL Capital Group anticipates near-term market pressure amid global uncertainties, but remains optimistic about Indian equities due to structural and cyclical factors. He highlights Auto, QSR, and Defence as promising sectors. Raichura advis…",Positive,0.9989872574806213,Nifty
2025-05-29,"Aegis Vopak Terminals IPO allotment: Check status, listing date and GMP","Aegis Vopak Terminals' Rs 2,800 crore IPO allotment is expected to be finalized today, following a subscription of 2.09 times. Investors can check their status on the BSE website or through Link Intime. The IPO saw moderate demand, driven by QIB interest, wit…",The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/aegis-vopak-terminals-ipo-allotment-check-status-listing-date-and-gmp/articleshow/121477335.cms,NSE,"Aegis Vopak Terminals IPO allotment: Check status, listing date and GMP. Aegis Vopak Terminals' Rs 2,800 crore IPO allotment is expected to be finalized today, following a subscription of 2.09 times. Investors can check their status on the BSE website or through Link Intime. The IPO saw moderate demand, driven by QIB interest, wit…",Neutral,0.998687207698822,Unknown
2025-05-23,"Motorcyclist killed, pillion rider hurt in crash on NSE near Kulai",KULAI: A motorcyclist died on the spot after hitting a stalled pickup truck on the emergency lane at KM29 of the North-South Expressway (NSE) southbound near here. Read full story,The Star Online,https://www.thestar.com.my/news/nation/2025/05/23/motorcyclist-killed-pillion-rider-hurt-in-crash-on-nse-near-kulai,NSE,"Motorcyclist killed, pillion rider hurt in crash on NSE near Kulai. KULAI: A motorcyclist died on the spot after hitting a stalled pickup truck on the emergency lane at KM29 of the North-South Expressway (NSE) southbound near here. Read full story",Negative,0.9895524382591248,Nifty
2025-05-20,Trailer driver killed in highway crash,IPOH: A trailer driver was killed and three others injured in a collision involving three lorries and a multi-purpose vehicle (MPV) along the North-South Expressway (NSE) southbound near Slim River. Read full story,The Star Online,https://www.thestar.com.my/news/nation/2025/05/21/trailer-driver-killed-in-highway-crash,NSE,Trailer driver killed in highway crash. IPOH: A trailer driver was killed and three others injured in a collision involving three lorries and a multi-purpose vehicle (MPV) along the North-South Expressway (NSE) southbound near Slim River. Read full story,Negative,0.8053815960884094,Nifty
2025-05-29,"Box-laden lorry overturns on NSE, Bomba frees trapped attendant from wreckage","Photos in ori email, use the one with boxes on road with Bomba team, thanks! caption: Courtesy of Perak Fire and Rescue Department Read full story",The Star Online,https://www.thestar.com.my/news/nation/2025/05/29/box-laden-lorry-overturns-on-nse-bomba-frees-trapped-attendant-from-wreckage,NSE,"Box-laden lorry overturns on NSE, Bomba frees trapped attendant from wreckage. Photos in ori email, use the one with boxes on road with Bomba team, thanks! caption: Courtesy of Perak Fire and Rescue Department Read full story",Neutral,0.9999290704727173,Nifty
2025-06-03,"AWAS speed cameras – point-to-point-based detection pilot testing yet to start on KL-Karak, NSE routes","According to a report by NST, the pilot testing of the point-to-point speed monitoring system under the Automated Awareness Safety System (AWAS) has yet to commence. “The point-to-point system pilot project has not started. So far, there is no information on …",Paul Tan's Automotive News,https://paultan.org/2025/06/03/awas-speed-cameras-point-to-point-based-detection-pilot-testing-yet-to-start-on-kl-karak-nse-routes/,NSE,"AWAS speed cameras – point-to-point-based detection pilot testing yet to start on KL-Karak, NSE routes. According to a report by NST, the pilot testing of the point-to-point speed monitoring system under the Automated Awareness Safety System (AWAS) has yet to commence. “The point-to-point system pilot project has not started. So far, there is no information on …",Neutral,0.9999669790267944,Nifty
2025-05-15,BFSI remains a key driver of market resilience despite global jitters: Pankaj Pandey,"​Overall, sense is that the domestic flows in core categories are intact from a mutual fund perspective and also, from the FII perspective, a bigger sector like banking has seen good amount of flows and technology looks bottomed out, we are no longer seeing s…",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/bfsi-remains-a-key-driver-of-market-resilience-despite-global-jitters-pankaj-pandey/articleshow/121178405.cms,NSE,"BFSI remains a key driver of market resilience despite global jitters: Pankaj Pandey. ​Overall, sense is that the domestic flows in core categories are intact from a mutual fund perspective and also, from the FII perspective, a bigger sector like banking has seen good amount of flows and technology looks bottomed out, we are no longer seeing s…",Positive,0.9999812841415405,Nifty
2025-05-23,"Expiry day war brews between NSE, BSE","NSE seeks to change weekly expiry day to Tuesday, potentially impacting BSE's market share and prompting regulatory changes.",BusinessLine,https://www.thehindubusinessline.com/markets/expiry-day-war-brews-between-nse-bse/article69611412.ece,NSE,"Expiry day war brews between NSE, BSE. NSE seeks to change weekly expiry day to Tuesday, potentially impacting BSE's market share and prompting regulatory changes.",Negative,0.9983673691749573,Nifty
2025-05-26,Can NSE Clearing achieve financial independence before the NSE IPO?,"NSE's listing plans hinge on resolving the financial relationship between the exchange and its clearing arm, NSE Clearing. SEBI has suggested NSE Clearing should become financially independent, potentially by directly collecting fees from brokers. This move a…",The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/can-nse-clearing-achieve-financial-independence-before-the-nse-ipo/articleshow/121401348.cms,NSE,"Can NSE Clearing achieve financial independence before the NSE IPO?. NSE's listing plans hinge on resolving the financial relationship between the exchange and its clearing arm, NSE Clearing. SEBI has suggested NSE Clearing should become financially independent, potentially by directly collecting fees from brokers. This move a…",Neutral,0.9737324714660645,Nifty
2025-05-16,Matrimony.com reports 5% quarterly billing growth amid revenue decline,"Matrimony.com Limited reports increase in Q4 billing despite annual decline, with shares trading up on NSE.",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/matrimonycom-reports-5-quarterly-billing-growth-amid-revenue-decline/article69582836.ece,NSE,"Matrimony.com reports 5% quarterly billing growth amid revenue decline. Matrimony.com Limited reports increase in Q4 billing despite annual decline, with shares trading up on NSE.",Positive,0.9994311928749084,Nifty
2025-05-26,"NSE offers ₹1,000 crore to settle SEBI case, revive IPO",Signs of a potential settlement emerged after SEBI’s newly appointed Chairman Tuhin Kanta Pandey said last week that the regulator is working closely with the NSE to resolve issues hindering its IPO,Bloomberg,https://www.bloomberg.com/news/articles/2025-05-26/nse-offers-record-10-billion-rupees-to-settle-sebi-case-revive-listing-plan,NSE,"NSE offers ₹1,000 crore to settle SEBI case, revive IPO. Signs of a potential settlement emerged after SEBI’s newly appointed Chairman Tuhin Kanta Pandey said last week that the regulator is working closely with the NSE to resolve issues hindering its IPO",Neutral,0.9969385862350464,Nifty
2025-06-09,"Uniform fee rule: BSE, NSE at variance on fee structure","BSE charges a transaction fee of ₹375 per crore traded (0.00375%) for Group A, B stocks in stocks categorised in the privileged high volume scrips in Group “A” and “B”",BusinessLine,https://www.thehindubusinessline.com/todays-paper/tp-markets/uniform-fee-rule-bse-nse-at-variance-on-fee-structure/article69674333.ece,NSE,"Uniform fee rule: BSE, NSE at variance on fee structure. BSE charges a transaction fee of ₹375 per crore traded (0.00375%) for Group A, B stocks in stocks categorised in the privileged high volume scrips in Group “A” and “B”",Neutral,0.9999942779541016,Nifty
2025-05-24,"Leela Hotels IPO: Firm raises ₹1,575 crore from Goldman Sachs, Fidelity, 45 other anchor investors","Brookfield-backed Schloss Bangalore Limited raises ₹1,575 crores from 47 investors for IPO listing on BSE and NSE.",BusinessLine,https://www.thehindubusinessline.com/markets/leela-hotels-ipo-firm-raises-1575-crore-from-goldman-sachs-fidelity-45-other-anchor-investors/article69614018.ece,NSE,"Leela Hotels IPO: Firm raises ₹1,575 crore from Goldman Sachs, Fidelity, 45 other anchor investors. Brookfield-backed Schloss Bangalore Limited raises ₹1,575 crores from 47 investors for IPO listing on BSE and NSE.",Neutral,0.9999388456344604,Nifty
2025-05-22,"SEBI working with NSE to resolve outstanding issues for IPO, says Chairman Pandey","SEBI hints at NSE IPO approval soon, while guidelines on expiry dates to be released this month.",BusinessLine,https://www.thehindubusinessline.com/portfolio/india-economy/sebi-working-with-nse-to-resolve-outstanding-issues-for-ipo-says-chairman-pandey/article69605131.ece,NSE,"SEBI working with NSE to resolve outstanding issues for IPO, says Chairman Pandey. SEBI hints at NSE IPO approval soon, while guidelines on expiry dates to be released this month.",Neutral,0.9994206428527832,Nifty
2025-05-22,SEBI probes ‘egregious violations’ by IndusInd Bank’s senior management,"SEBI hints at NSE IPO approval soon, while guidelines on expiry dates to be released this month.",BusinessLine,https://www.thehindubusinessline.com/markets/sebi-working-with-nse-to-resolve-outstanding-issues-for-ipo-says-chairman-pandey/article69605131.ece,NSE,"SEBI probes ‘egregious violations’ by IndusInd Bank’s senior management. SEBI hints at NSE IPO approval soon, while guidelines on expiry dates to be released this month.",Neutral,0.9997804760932922,Nifty
